id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42450210,Bed and breakfast in Montréal · 1 bedroom · 1 bed · 1 private bath,4847479,Ephraim,,Le Plateau-Mont-Royal,45.51576,-73.56921,Private room,175,1,1,2023-08-16,0.25,6,116,1,"222528, expires: 2024-05-31"
41714452,Condo in Montréal · ★5.0 · 3 bedrooms · 4 beds · 1 bath,43856349,Clemence,,Le Plateau-Mont-Royal,45.53362,-73.5703,Entire home/apt,160,4,3,2023-09-04,0.17,1,24,2,"310123, expires: 2024-06-30"
5863295,Rental unit in Westmount · ★4.64 · 1 bedroom · 2 beds · 1 bath,25391072,J P,,Westmount,45.48505,-73.60352,Entire home/apt,150,31,55,2023-09-08,0.52,1,291,6,
606643312543360983,Rental unit in Montréal · ★4.70 · 2 bedrooms · 3 beds · 1 bath,426098602,Sean,,Le Plateau-Mont-Royal,45.52163,-73.58529,Entire home/apt,198,31,23,2023-07-05,1.17,7,0,4,
857441987818558476,Rental unit in Montréal · 4 bedrooms · 4 beds · 1 bath,490039146,Mike,,Ville-Marie,45.52992,-73.56258,Entire home/apt,243,31,0,,,6,361,0,"331567, expires: 2024-03-14"
995739422248771585,Rental unit in Montréal · ★New · 3 bedrooms · 3 beds · 1 bath,32960670,Orhan,,Rosemont-La Petite-Patrie,45.5327772087684,-73.59680295173622,Entire home/apt,259,1,0,,,1,61,0,"305785, expires: 2024-10-10"
33211953,Condo in Montréal · ★4.60 · 3 bedrooms · 3 beds · 1 bath,1528459,Angelique,,Le Plateau-Mont-Royal,45.52937,-73.57352,Entire home/apt,128,90,5,2023-06-10,0.11,1,261,1,
160600,Rental unit in Montreal · ★4.85 · 2 bedrooms · 3 beds · 1 bath,324569,Anna,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.461334228515625,-73.62901306152344,Entire home/apt,95,32,26,2023-09-11,0.17,2,187,4,
786001883305287837,Rental unit in Montréal · ★4.38 · 2 bedrooms · 2 beds · 1 bath,271568137,Stanley Court,,Ville-Marie,45.49886,-73.57482,Entire home/apt,100,1,21,2023-12-10,2.67,8,304,21,"299399, expires: 2024-07-31"
758049590850902303,Rental unit in Montréal · ★4.81 · 5 bedrooms · 8 beds · 1 bath,412348812,Luisa,,Le Plateau-Mont-Royal,45.52424,-73.58281,Entire home/apt,191,1,72,2023-11-12,5.52,9,0,69,"312272, expires: 2024-03-27"
606547887632103020,Condo in Montréal · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,3118856,Anita,,Le Plateau-Mont-Royal,45.52144,-73.56863,Private room,115,3,34,2023-11-04,1.81,2,0,23,"310305, expires: 2024-05-31"
34142105,Bed and breakfast in Montréal · 1 bedroom · 1 bed · 1 private bath,4847479,Ephraim,,Le Plateau-Mont-Royal,45.51576,-73.56921,Private room,175,1,1,2022-11-27,0.08,6,111,0,"222528, expires: 2024-05-31"
36102738,Rental unit in Montréal · ★4.43 · 2 bedrooms · 2 beds · 1 bath,271568137,Stanley Court,,Ville-Marie,45.4989,-73.57306,Entire home/apt,100,1,88,2023-11-25,1.75,8,0,18,"299399, expires: 2024-07-31"
945685218446049966,Rental unit in Montréal · ★4.50 · 5 bedrooms · 8 beds · 1 bath,412348812,Luisa,,Le Plateau-Mont-Royal,45.52406403776724,-73.58293816832632,Entire home/apt,167,1,17,2023-12-04,3.86,9,0,17,"312272, expires: 2024-03-27"
1183363,Loft in Montréal · ★4.93 · 3 bedrooms · 6 beds · 2 baths,1015379,Marie,,Le Plateau-Mont-Royal,45.51838,-73.5796,Entire home/apt,643,1,270,2023-11-26,2.14,1,0,50,"297133, expires: 2023-12-31"
25860014,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,387422,Service,,Ville-Marie,45.50156,-73.57608,Entire home/apt,148,31,1,2018-11-30,0.02,18,286,0,
34536702,Rental unit in Montreal · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,258839319,Simon,,Le Plateau-Mont-Royal,45.51867,-73.57698,Private room,40,7,113,2023-11-20,2.02,5,21,40,"307357, expires: 2024-10-31"
905977289016667049,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,13648338,Nader,,Ville-Marie,45.51895271343675,-73.56311946204431,Private room,45,31,0,,,10,364,0,
905915816479596134,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,13648338,Nader,,Ville-Marie,45.51969428332866,-73.56451960145539,Private room,41,31,0,,,10,364,0,
36169042,Rental unit in Montréal · ★4.55 · 2 bedrooms · 2 beds · 2 baths,271568137,Stanley Court,,Ville-Marie,45.50065,-73.57316,Entire home/apt,100,1,29,2023-11-26,0.57,8,272,3,"299399, expires: 2024-07-31"
38730341,Condo in Montréal · ★4.85 · 3 bedrooms · 4 beds · 1.5 baths,264560246,Rocio Et Antonie,,Ville-Marie,45.495,-73.58273,Entire home/apt,121,2,155,2023-11-20,3.03,4,253,45,"299916, expires: 2028-02-28"
40778783,Rental unit in Montréal · ★4.72 · 4 bedrooms · 5 beds · 2 baths,316813523,Stanzia,,Ville-Marie,45.49692060868832,-73.5796352414575,Entire home/apt,353,2,188,2023-12-03,3.90,13,0,48,"301448, expires: 2024-05-31"
22227093,Rental unit in Montréal · ★4.95 · 4 bedrooms · 8 beds · 1.5 baths,7250257,Stewie,,Le Plateau-Mont-Royal,45.51825,-73.58224,Entire home/apt,2100,60,19,2022-12-23,0.26,18,364,1,
38730732,Condo in Montréal · ★4.85 · 2 bedrooms · 5 beds · 1.5 baths,264560246,Rocio Et Antonie,,Ville-Marie,45.49582,-73.58191,Entire home/apt,112,2,172,2023-11-26,3.36,4,171,65,"299916, expires: 2024-02-28"
649794997361560220,Rental unit in Montréal · ★4.87 · 1 bedroom · 1 bed · 1 bath,42486955,Vanessa,,Le Plateau-Mont-Royal,45.51497,-73.57617,Entire home/apt,98,2,90,2023-12-04,4.97,5,153,53,"314538, expires: 2024-07-13T00:00:00Z"
29136613,Condo in Montréal · ★4.87 · 1 bedroom · 2 beds · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.51771,-73.57217,Entire home/apt,84,1,243,2023-12-10,3.88,38,109,73,"289951, expires: 2024-09-06"
793030374228857003,Rental unit in Montréal · ★4.33 · 1 bedroom · 1 bed · 1 bath,492621491,Ivonne,,Ville-Marie,45.516584996590055,-73.56413336089126,Entire home/apt,33,31,15,2023-04-28,1.31,22,54,15,
873897918875313699,Home in Montréal · ★5.0 · 1 bedroom · 1 bed · Half-bath,90360540,Christina,,Ville-Marie,45.48883,-73.58284,Private room,113,3,6,2023-10-21,0.88,8,0,6,"311728, expires: 2024-05-01"
35655174,Home in Montreal · 1 bedroom · 1 bed · 1.5 shared baths,236569325,Nomad,,Ville-Marie,45.52401,-73.55751,Private room,72,31,2,2020-10-05,0.04,1,79,0,
16122747,Rental unit in Montréal · ★4.81 · Studio · 2 beds · 1 bath,91356213,Vladimir & Valentina,,Le Plateau-Mont-Royal,45.51582717895508,-73.57106018066406,Entire home/apt,55,31,77,2023-11-12,0.97,3,36,4,
608641094754887008,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 bath,455039084,Daniela,,Ville-Marie,45.491703,-73.584229,Entire home/apt,80,31,70,2023-08-27,3.54,1,365,32,
19208971,Rental unit in Montréal · ★4.85 · 1 bedroom · 2 beds · 1 bath,91356213,Vladimir & Valentina,,Le Plateau-Mont-Royal,45.51582717895508,-73.57106018066406,Entire home/apt,69,31,81,2023-11-04,1.03,3,32,4,
644956250892716183,Rental unit in Montréal · ★4.69 · 1 bedroom · 2 beds · 1 bath,123977554,Espace,,Le Plateau-Mont-Royal,45.5156,-73.57232,Entire home/apt,101,2,35,2023-11-19,1.94,20,334,21,"280980, expires: 2024-03-31"
979583095770754259,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,525067233,Appt,,Ville-Marie,45.490984819191475,-73.5861830478343,Entire home/apt,85,90,0,,,30,125,0,
979641225320067413,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,525067233,Appt,,Ville-Marie,45.49111,-73.58409,Entire home/apt,55,90,0,,,30,125,0,
979617604285621015,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,525067233,Appt,,Ville-Marie,45.49082138346544,-73.58486708686213,Entire home/apt,100,90,0,,,30,125,0,
754990192155883810,Rental unit in Montréal · ★4.92 · 2 bedrooms · 3 beds · 1 bath,365291349,Robin,,Le Plateau-Mont-Royal,45.51927,-73.57399,Entire home/apt,157,2,51,2023-12-04,4.35,3,0,51,"295000, expires: 2023-12-31"
918792553916979891,Rental unit in Montréal · ★4.91 · Studio · 1 bed · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.5219,-73.57669,Entire home/apt,75,1,22,2023-12-10,5.24,38,4,22,"297596, expires: 2024-08-09"
626093366484352579,Condo in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 bath,942617,Matt,,Le Plateau-Mont-Royal,45.51926,-73.57582,Entire home/apt,190,3,58,2023-11-05,3.05,1,55,35,"312845, expires: 2024-05-22"
815215581254386755,Condo in Montréal · 2 bedrooms · 2 beds · 2 baths,6286171,Jade,,Le Plateau-Mont-Royal,45.517229410784196,-73.57573712751682,Entire home/apt,150,60,0,,,1,283,0,
1020496212484584516,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,481323707,Eric,,Ville-Marie,45.49687112825451,-73.57744115167547,Entire home/apt,84,1,1,2023-11-23,1,13,240,1,"314439, expires: 2024-05-15"
1685875,Rental unit in Montreal · ★4.83 · Studio · 1 bed · 1 bath,8912131,Annie,,Rosemont-La Petite-Patrie,45.53295,-73.61347,Entire home/apt,51,32,280,2023-08-31,2.38,2,205,3,
38000980,Rental unit in Montréal · ★4.70 · 2 bedrooms · 3 beds · 1 bath,268793015,Alex,,Le Plateau-Mont-Royal,45.51746,-73.57191,Entire home/apt,143,1,61,2023-11-26,1.18,4,68,29,"296945, expires: 2024-10-31"
35265580,Rental unit in Montréal · ★4.86 · 1 bedroom · 2 beds · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.51935,-73.56992,Entire home/apt,94,1,202,2023-12-08,3.70,38,121,69,"289951, expires: 2024-09-06"
597984587821327002,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,65348697,Pierre,,Le Sud-Ouest,45.48162,-73.57935,Entire home/apt,68,180,0,,,2,352,0,
950068436639197565,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,523674023,Lievano,,Ville-Marie,45.49096,-73.57919,Entire home/apt,308,1,0,,,1,149,0,"313919, expires: 2024-06-01"
659362656881884251,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,20612076,Evan,,Ville-Marie,45.49472281872443,-73.57461500912905,Entire home/apt,200,31,15,2023-11-15,0.92,1,334,6,
30588744,Rental unit in Montréal · ★4.59 · 2 bedrooms · 2 beds · 1 bath,229452535,Dan,,Le Plateau-Mont-Royal,45.51572,-73.5736,Entire home/apt,98,31,109,2023-10-17,1.80,1,274,30,"253425, expires: 2024-08-31"
5806607,Rental unit in Montréal · ★4.42 · Studio · 1 bed · 1 bath,13648338,Nader,,Ville-Marie,45.51909,-73.56387,Entire home/apt,51,31,67,2023-08-25,0.69,10,171,1,
26136644,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,9225955,Samuel,,Ville-Marie,45.52077,-73.56153,Entire home/apt,85,90,6,2018-08-17,0.09,1,90,0,
826780982415825799,Condo in Montréal · 1 bedroom · 1 bed · 1 bath,441062231,Jasmine,,Ville-Marie,45.496708683057896,-73.56951041110239,Entire home/apt,120,31,1,2023-10-21,0.56,1,346,1,
2723294,Rental unit in Montreal · ★4.73 · Studio · 2 beds · 1 bath,13648338,Nader,,Ville-Marie,45.51883,-73.56385,Entire home/apt,47,31,33,2022-10-25,0.36,10,161,0,
34546335,Rental unit in Montréal · ★4.41 · 4 bedrooms · 6 beds · 1 bath,8414446,Artie,,Le Plateau-Mont-Royal,45.51472,-73.57236,Entire home/apt,434,1,123,2023-11-22,2.21,18,17,27,"299361, expires: 2024-06-30"
670944885542463026,Rental unit in Montréal · ★4.93 · 4 bedrooms · 4 beds · 1 bath,469324329,Martin,,Le Plateau-Mont-Royal,45.51893,-73.57327,Entire home/apt,442,2,26,2023-11-28,1.53,1,0,17,"312537, expires: 2024-05-08"
42646526,Rental unit in Montréal · ★4.58 · 1 bedroom · 1 bed · 1 bath,266353287,Andrew,,Villeray-Saint-Michel-Parc-Extension,45.54187,-73.62205,Entire home/apt,108,31,40,2023-06-18,0.89,1,89,8,
694082746569309565,Rental unit in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,226907519,Sandy,,Villeray-Saint-Michel-Parc-Extension,45.54254,-73.62421,Entire home/apt,100,31,28,2023-11-03,1.79,1,85,20,
46398504,Rental unit in Montréal · ★4.73 · 2 bedrooms · 3 beds · 1 bath,300642178,Rose,,Villeray-Saint-Michel-Parc-Extension,45.54446,-73.62976,Entire home/apt,102,1,273,2023-12-03,7.33,1,169,112,"306084, expires: 2024-07-31"
49362651,Serviced apartment in Montréal · ★4.81 · 2 bedrooms · 2 beds · 1 bath,196453181,Sekaya,,Le Plateau-Mont-Royal,45.519558,-73.573769,Entire home/apt,195,2,138,2023-11-25,5.87,6,0,69,"303478, expires: 2023-12-31"
770297590586161662,Rental unit in Montréal · ★4.79 · 1 bedroom · 1 bed · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52239,-73.57595,Entire home/apt,50,1,47,2023-12-04,5.22,38,0,47,"182011, expires: 2024-09-13"
841152203098891632,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,504124197,Maria,,Villeray-Saint-Michel-Parc-Extension,45.5423197,-73.6135572,Entire home/apt,85,32,0,,,1,50,0,
45773274,Serviced apartment in Montréal · ★4.48 · 1 bedroom · 1 bed · 1 bath,28249488,Hôtel À La Maison,,Villeray-Saint-Michel-Parc-Extension,45.5459,-73.62714,Entire home/apt,85,2,81,2023-11-13,2.16,11,359,31,"299626, expires: 2024-06-30"
908907388226382375,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,97378658,Andres,,Villeray-Saint-Michel-Parc-Extension,45.5417416182311,-73.62913031678382,Entire home/apt,72,31,0,,,1,364,0,
902942864422399820,Condo in Montréal · Studio · 1 bed · 1 bath,517383839,Rob,,Ville-Marie,45.495088374466285,-73.57249320297568,Entire home/apt,76,35,0,,,1,90,0,
45220375,Condo in Montréal · ★4.95 · 2 bedrooms · 3 beds · 1.5 baths,365291349,Robin,,Le Plateau-Mont-Royal,45.51971,-73.573,Entire home/apt,150,2,89,2023-12-04,2.24,3,0,45,"295000, expires: 2023-12-31"
10014419,Vacation home in Montreal · ★4.93 · 3 bedrooms · 3 beds · 1 bath,12837837,Samuel,,Villeray-Saint-Michel-Parc-Extension,45.52595,-73.62504,Entire home/apt,142,3,43,2023-11-27,3.27,1,204,40,"309507, expires: 2024-03-31"
7724709,Rental unit in Montréal · ★4.74 · 1 bedroom · 1 bed · 1 bath,40587565,Francois,,Le Plateau-Mont-Royal,45.5241,-73.57744,Entire home/apt,99,6,65,2023-11-20,0.68,1,0,8,"310534, expires: 2024-06-30"
27582630,Loft in Montréal · ★5.0 · Studio · 1 bed · 1 bath,83027977,Evan,,Le Plateau-Mont-Royal,45.52034,-73.5761,Entire home/apt,199,3,73,2023-11-13,1.21,1,172,20,"267466, expires: 2024-08-31"
28368311,Rental unit in Montréal · ★4.87 · 2 bedrooms · 2 beds · 1 bath,62574760,Junon,,Villeray-Saint-Michel-Parc-Extension,45.54094,-73.62718,Entire home/apt,255,2,77,2023-11-26,1.33,1,301,25,"299095, expires: 2024-07-01T00:00:00Z"
770302854177229785,Rental unit in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,219345292,Unique Stays,,Le Plateau-Mont-Royal,45.52257,-73.57764,Entire home/apt,86,1,45,2023-11-11,5.02,38,117,45,"182011, expires: 2024-09-13"
51517224,Rental unit in Montréal · ★4.91 · 4 bedrooms · 9 beds · 1.5 baths,412348812,Luisa,,Le Plateau-Mont-Royal,45.52059555053711,-73.57511901855469,Entire home/apt,233,1,229,2023-12-10,8.04,9,228,103,"305506, expires: 2024-06-30"
750362794571727132,Condo in Montréal · 2 bedrooms · 2 beds · 2 baths,11943082,We Rent For You Inc.,,Ville-Marie,45.4960415,-73.57051659999999,Entire home/apt,170,31,2,2023-09-01,0.44,25,195,2,
810790207250387536,Rental unit in Montréal · 4 bedrooms · 6 beds · 2 baths,365291349,Robin,,Le Plateau-Mont-Royal,45.5206102514323,-73.57370270091698,Entire home/apt,369,2,2,2023-11-20,0.31,3,135,2,"295000, expires: 2023-12-31"
33383287,Rental unit in Montréal · ★4.97 · 3 bedrooms · 5 beds · 3 baths,179423563,Bonjour,,Le Plateau-Mont-Royal,45.52123,-73.57748,Entire home/apt,394,2,123,2023-11-25,2.26,4,243,36,"300050, expires: 2024-08-31"
815265,Rental unit in Montreal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,387422,Service,,Ville-Marie,45.49238,-73.57625,Entire home/apt,112,31,5,2023-09-30,0.04,18,364,2,
52577617,Condo in Montréal · ★4.40 · 2 bedrooms · 1 bed · 1 bath,205605880,Aliana,,Ville-Marie,45.49682,-73.57054,Entire home/apt,80,32,5,2023-08-02,0.26,1,363,1,
19427490,Townhouse in Montréal · ★4.98 · 3 bedrooms · 4 beds · 2 baths,35488867,Jean,,Le Plateau-Mont-Royal,45.52457809448242,-73.57678985595703,Entire home/apt,1100,4,40,2023-10-10,0.52,1,120,11,"309442, expires: 2024-03-31"
52283975,Loft in Montréal · ★4.57 · 1 bedroom · 1 bed · 1 bath,423142109,David,,Ville-Marie,45.501678,-73.557693,Entire home/apt,249,1,7,2022-04-10,0.29,24,354,0,"306822, expires: 2024-11-30"
44577463,Rental unit in Montréal · ★4.88 · 3 bedrooms · 3 beds · 1 bath,276668474,Christophe,,Mercier-Hochelaga-Maisonneuve,45.54986,-73.54819,Entire home/apt,148,2,114,2023-11-26,2.83,3,134,51,"299531, expires: 2024-06-30"
787888164825810907,Rental unit in Montréal · ★4.29 · 2 bedrooms · 2 beds · 1 bath,475026350,James,,Le Sud-Ouest,45.4701404,-73.5927255,Entire home/apt,94,1,7,2023-10-29,0.60,2,32,7,"315799, expires: 2024-10-02"
730419450630283702,Rental unit in Montréal · ★4.67 · 1 bedroom · 2 beds · 1 bath,33961189,Marie-Christine,,Le Sud-Ouest,45.46092,-73.5931,Entire home/apt,45,31,3,2023-05-25,0.35,3,97,3,
957098990414662925,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,45602018,Louise,,Rosemont-La Petite-Patrie,45.5494616459948,-73.60057053156078,Entire home/apt,140,5,1,2023-10-14,0.49,1,21,1,"314303, expires: 2024-06-28"
45382339,Rental unit in Montréal · ★4.88 · 3 bedrooms · 3 beds · 1 bath,276668474,Christophe,,Mercier-Hochelaga-Maisonneuve,45.54917,-73.54813,Entire home/apt,105,2,81,2023-11-25,2.22,3,130,42,"299531, expires: 2024-06-30"
36807356,Rental unit in Montréal · ★4.79 · 2 bedrooms · 3 beds · 1 bath,276668474,Christophe,,Mercier-Hochelaga-Maisonneuve,45.5494,-73.54851,Entire home/apt,105,2,117,2023-11-19,2.20,3,152,34,"299531, expires: 2024-06-30"
54023446,Condo in Montréal · ★5.0 · 3 bedrooms · 2 beds · 1.5 baths,14515176,Lisa,,Verdun,45.44261,-73.57769,Entire home/apt,129,32,3,2023-09-19,0.15,1,223,2,
1025629325352411068,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,532658405,Sofia,,Ville-Marie,45.50265606230797,-73.55525499086993,Entire home/apt,180,7,0,,,3,181,0,"300216, expires: 2024-11-14"
650552287643358251,Villa in Montréal · ★5.0 · 3 bedrooms · 3 beds · 2 baths,70058293,Mary & Jim,,Pierrefonds-Roxboro,45.49349,-73.84089,Entire home/apt,119,31,4,2023-08-31,0.24,12,288,2,
27527519,Condo in Montréal · ★4.87 · 2 bedrooms · 2 beds · 1 bath,24129045,François,,Le Sud-Ouest,45.49398,-73.55582,Entire home/apt,109,85,30,2023-08-31,0.49,3,278,2,
43499218,Rental unit in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,319911981,Guy Et Isa,,Ahuntsic-Cartierville,45.54978,-73.64906,Entire home/apt,110,31,5,2023-08-26,0.12,7,179,1,
45595689,Rental unit in Montréal · ★4.58 · 1 bedroom · 2 beds · 1 bath,34949400,Angelo Admir,,Le Sud-Ouest,45.45069,-73.59134,Entire home/apt,85,31,53,2023-08-13,1.36,1,104,5,
647878767899396616,Home in Montréal · ★4.81 · 1 bedroom · 2 beds · 1 bath,252801089,Sandra,,Saint-Laurent,45.52935,-73.67694,Entire home/apt,96,31,43,2023-08-28,2.42,1,365,18,
651308918619084271,Religious building in Montréal · ★4.95 · 1 bedroom · 1 bed · 1 bath,297660467,Mathieu,,Mercier-Hochelaga-Maisonneuve,45.57027,-73.53989,Entire home/apt,195,2,66,2023-10-01,3.69,1,180,34,"310579, expires: 2024-06-30T14:38:35Z"
46627708,Home in Montréal · ★4.96 · 2 bedrooms · 3 beds · 1 bath,376925018,Maggie,,Saint-Laurent,45.51479,-73.67861,Entire home/apt,105,31,112,2023-10-29,3.03,1,180,12,
4745683,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,9926393,Denise,,Le Sud-Ouest,45.4551,-73.6002,Entire home/apt,39,32,9,2022-10-01,0.09,1,22,0,
22842126,Townhouse in Dollard-des-Ormeaux · ★4.98 · 3 bedrooms · 4 beds · 1.5 baths,168889807,Jay & Kimberly,,Dollard-des-Ormeaux,45.49106,-73.79652,Entire home/apt,120,32,65,2023-11-16,0.95,1,158,5,
14091986,Rental unit in Côte Saint-Luc · ★4.79 · 3 bedrooms · 5 beds · 1 bath,49199193,Joshua,,Côte-Saint-Luc,45.46672,-73.66643,Entire home/apt,119,32,182,2023-11-30,2.03,3,365,2,
1006528993405945866,Rental unit in Montréal · ★New · 2 bedrooms · 2 beds · 1 bath,137015168,Marc,,Ahuntsic-Cartierville,45.5322232187884,-73.68112892160484,Entire home/apt,88,31,0,,,5,270,0,
630264799222197089,Condo in Montréal · ★4.56 · 3 bedrooms · 4 beds · 1 bath,459880072,Kevin,,Mercier-Hochelaga-Maisonneuve,45.56963,-73.52629,Entire home/apt,110,1,18,2023-09-25,0.98,4,47,15,"315489, expires: 2024-09-12"
17381053,Rental unit in Montreal · ★4.78 · 2 bedrooms · 3 beds · 1 bath,117466157,Svetlana,,LaSalle,45.42946,-73.60459,Entire home/apt,60,31,92,2023-11-19,1.13,1,173,3,
17856600,Rental unit in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 bath,75658901,Jacy,,Le Sud-Ouest,45.47809,-73.56818,Entire home/apt,129,31,30,2022-07-03,0.37,1,88,0,
632089374491916356,Home in Montréal · ★5.0 · 4 bedrooms · 3 beds · 3.5 baths,4881773,Julien,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45551,-73.64254,Entire home/apt,386,3,9,2023-07-10,0.48,1,111,3,"309510, expires: 2024-04-30"
993379484802270222,Rental unit in Montréal · ★New · 1 bedroom · 2 beds · 1 bath,539985032,Yanis,,Mercier-Hochelaga-Maisonneuve,45.58197,-73.55754,Entire home/apt,62,31,1,2023-12-03,1,1,284,1,
